CWNS_ID,FACILITY_NAME,PERMIT_NUMBER,PERMIT_SOURCE,PERMIT_TYPE,FACILITY_ID_x,STATE_CODE_x,FACILITY_TYPE,CHANGE_TYPE,FACILITY_ID_y,STATE_CODE_y,INFRASTRUCTURE_TYPE,POPULATION_TYPE,RESIDENTIAL_POP_2022,RESIDENTIAL_POP_2042,NONRESIDENTIAL_POP_2022,NONRESIDENTIAL_POP_2042,TOTAL_RES_POPULATION_2022,TOTAL_RES_POPULATION_2042,TOTAL_NONRES_POPULATION_2022,TOTAL_NONRES_POPULATION_2042,TREATED_DISCHARGE_PERCENTAGE_2022,TREATED_DISCHARGE_PERCENTAGE_2042,NET_TREATED_POPULATION_2022,NET_TREATED_POPULATION_2042,NO_DISCHARGE_PERCENTAGE_2022,NO_DISCHARGE_PERCENTAGE_2042,NO_DISCHARGE_POPULATION_2022,NO_DISCHARGE_POPULATION_2042,PART_OF_SEWERSHED,END_FACILITY
6001047001,Arcata WWTF,CA0022713,NPDES,Individual Permit,1175213,CA,Treatment Plant,Replacement,1175213.0,CA,Wastewater,Receiving Collection,17266.0,20489.0,,,17266.0,20489.0,0.0,0.0,1.0,1.0,17266.0,20489.0,,,,,,Y
6001047001,Arcata WWTF,CA0022713,NPDES,Individual Permit,1175213,CA,Collection: Separate Sewers,Rehabilitation,1175213.0,CA,Wastewater,Receiving Collection,17266.0,20489.0,,,17266.0,20489.0,0.0,0.0,1.0,1.0,17266.0,20489.0,,,,,,Y
6001047001,Arcata WWTF,CA0022713,NPDES,Individual Permit,1175213,CA,Collection: Separate Sewers,Replacement,1175213.0,CA,Wastewater,Receiving Collection,17266.0,20489.0,,,17266.0,20489.0,0.0,0.0,1.0,1.0,17266.0,20489.0,,,,,,Y
6004009008,LACSD (Valencia WRP),CA0054216,NPDES,Individual Permit,1175484,CA,Collection: Separate Sewers,Rehabilitation,1175484.0,CA,Wastewater,Receiving Collection,168637.0,178676.0,,,168637.0,178676.0,0.0,0.0,1.0,1.0,168637.0,178676.0,0.25,0.25,42159.0,42159.0,,Y
6004009008,LACSD (Valencia WRP),CA0054216,NPDES,Individual Permit,1175484,CA,Collection: Separate Sewers,Replacement,1175484.0,CA,Wastewater,Receiving Collection,168637.0,178676.0,,,168637.0,178676.0,0.0,0.0,1.0,1.0,168637.0,178676.0,0.25,0.25,42159.0,42159.0,,Y
6004009008,LACSD (Valencia WRP),CA0054216,NPDES,Individual Permit,1175484,CA,Collection: Separate Sewers,Increase Capacity,1175484.0,CA,Wastewater,Receiving Collection,168637.0,178676.0,,,168637.0,178676.0,0.0,0.0,1.0,1.0,168637.0,178676.0,0.25,0.25,42159.0,42159.0,,Y
6004009008,LACSD (Valencia WRP),CA0054216,NPDES,Individual Permit,1175484,CA,Treatment Plant,Rehabilitation,1175484.0,CA,Wastewater,Receiving Collection,168637.0,178676.0,,,168637.0,178676.0,0.0,0.0,1.0,1.0,168637.0,178676.0,0.25,0.25,42159.0,42159.0,,Y
6004009008,LACSD (Valencia WRP),CA0054216,NPDES,Individual Permit,1175484,CA,Treatment Plant,Replacement,1175484.0,CA,Wastewater,Receiving Collection,168637.0,178676.0,,,168637.0,178676.0,0.0,0.0,1.0,1.0,168637.0,178676.0,0.25,0.25,42159.0,42159.0,,Y
6004009008,LACSD (Valencia WRP),CA0054216,NPDES,Individual Permit,1175484,CA,Treatment Plant,Increase Capacity,1175484.0,CA,Wastewater,Receiving Collection,168637.0,178676.0,,,168637.0,178676.0,0.0,0.0,1.0,1.0,168637.0,178676.0,0.25,0.25,42159.0,42159.0,,Y
6004009008,LACSD (Valencia WRP),CA0054216,NPDES,Individual Permit,1175484,CA,Water Reuse,No Change,1175484.0,CA,Wastewater,Receiving Collection,168637.0,178676.0,,,168637.0,178676.0,0.0,0.0,1.0,1.0,168637.0,178676.0,0.25,0.25,42159.0,42159.0,,Y
6004020001,New Piru WWTF,R4-2009-0027-A02,Non-NPDES,State - Other,1175507,CA,Treatment Plant,No Change,1175507.0,CA,Wastewater,Receiving Collection,2143.0,2143.0,,,2143.0,2143.0,0.0,0.0,1.0,1.0,2143.0,2143.0,1.0,1.0,2143.0,2143.0,,Y
6004020001,New Piru WWTF,R4-2009-0027-A02,Non-NPDES,State - Other,1175507,CA,Collection: Separate Sewers,No Change,1175507.0,CA,Wastewater,Receiving Collection,2143.0,2143.0,,,2143.0,2143.0,0.0,0.0,1.0,1.0,2143.0,2143.0,1.0,1.0,2143.0,2143.0,,Y
6005051001,FRANKLIN WWTF,89-171,Non-NPDES,State - Other,1175570,CA,Collection: Separate Sewers,No Change,1175570.0,CA,Wastewater,Receiving Collection,5001.0,5001.0,,,5001.0,5001.0,0.0,0.0,1.0,1.0,5001.0,5001.0,1.0,1.0,5001.0,5001.0,,Y
6005051001,FRANKLIN WWTF,89-171,Non-NPDES,State - Other,1175570,CA,Treatment Plant,Rehabilitation,1175570.0,CA,Wastewater,Receiving Collection,5001.0,5001.0,,,5001.0,5001.0,0.0,0.0,1.0,1.0,5001.0,5001.0,1.0,1.0,5001.0,5001.0,,Y
6005051001,FRANKLIN WWTF,89-171,Non-NPDES,State - Other,1175570,CA,Treatment Plant,Replacement,1175570.0,CA,Wastewater,Receiving Collection,5001.0,5001.0,,,5001.0,5001.0,0.0,0.0,1.0,1.0,5001.0,5001.0,1.0,1.0,5001.0,5001.0,,Y
6005051001,FRANKLIN WWTF,89-171,Non-NPDES,State - Other,1175570,CA,Treatment Plant,Process Improvement,1175570.0,CA,Wastewater,Receiving Collection,5001.0,5001.0,,,5001.0,5001.0,0.0,0.0,1.0,1.0,5001.0,5001.0,1.0,1.0,5001.0,5001.0,,Y
6005051001,FRANKLIN WWTF,89-171,Non-NPDES,State - Other,1175570,CA,Treatment Plant,Renewable Energy,1175570.0,CA,Wastewater,Receiving Collection,5001.0,5001.0,,,5001.0,5001.0,0.0,0.0,1.0,1.0,5001.0,5001.0,1.0,1.0,5001.0,5001.0,,Y
6008004001,San Bernardino WRP,CA0105392,NPDES,Individual Permit,1175948,CA,Treatment Plant,Rehabilitation,1175948.0,CA,Wastewater,Receiving Collection,0.0,0.0,0.0,0.0,343107.0,310996.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,Y,
6008004001,San Bernardino WRP,CA0105392,NPDES,Individual Permit,1175948,CA,Treatment Plant,Replacement,1175948.0,CA,Wastewater,Receiving Collection,0.0,0.0,0.0,0.0,343107.0,310996.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,Y,
6007025001,Coachella WWTP,CA0104493,NPDES,Individual Permit,1175933,CA,Collection: Separate Sewers,Rehabilitation,1175933.0,CA,Wastewater,Receiving Collection,68400.0,105300.0,,,68400.0,105300.0,0.0,0.0,1.0,1.0,68400.0,105300.0,,,,,,Y
6007025001,Coachella WWTP,CA0104493,NPDES,Individual Permit,1175933,CA,Collection: Separate Sewers,Replacement,1175933.0,CA,Wastewater,Receiving Collection,68400.0,105300.0,,,68400.0,105300.0,0.0,0.0,1.0,1.0,68400.0,105300.0,,,,,,Y
6007025001,Coachella WWTP,CA0104493,NPDES,Individual Permit,1175933,CA,Treatment Plant,No Change,1175933.0,CA,Wastewater,Receiving Collection,68400.0,105300.0,,,68400.0,105300.0,0.0,0.0,1.0,1.0,68400.0,105300.0,,,,,,Y
6008043001,Sunset Beach Collection System,,,,1175997,CA,Collection: Separate Sewers,No Change,1175997.0,CA,Wastewater,Receiving Collection,1284.0,1284.0,,,1284.0,1284.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,Y,
6009007001,Chula Vista Collection System,,,,1176038,CA,Collection: Separate Sewers,Rehabilitation,1176038.0,CA,Wastewater,Receiving Collection,241901.0,315000.0,,,241901.0,315000.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,Y,
6009007001,Chula Vista Collection System,,,,1176038,CA,Collection: Separate Sewers,Replacement,1176038.0,CA,Wastewater,Receiving Collection,241901.0,315000.0,,,241901.0,315000.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,Y,
6000000081,Coachella Valley Water District (Water Reclamation Plant No. 7),R7-2022-0009,Non-NPDES,State - Other,3607551,CA,Collection: Pump Stations,No Change,3607551.0,CA,Wastewater,Receiving Collection,90000.0,98100.0,,,90000.0,98100.0,0.0,0.0,1.0,1.0,90000.0,98100.0,0.9,0.9,81000.0,81000.0,,Y
6000000081,Coachella Valley Water District (Water Reclamation Plant No. 7),R7-2022-0009,Non-NPDES,State - Other,3607551,CA,Treatment Plant,Rehabilitation,3607551.0,CA,Wastewater,Receiving Collection,90000.0,98100.0,,,90000.0,98100.0,0.0,0.0,1.0,1.0,90000.0,98100.0,0.9,0.9,81000.0,81000.0,,Y
6000000081,Coachella Valley Water District (Water Reclamation Plant No. 7),R7-2022-0009,Non-NPDES,State - Other,3607551,CA,Treatment Plant,Replacement,3607551.0,CA,Wastewater,Receiving Collection,90000.0,98100.0,,,90000.0,98100.0,0.0,0.0,1.0,1.0,90000.0,98100.0,0.9,0.9,81000.0,81000.0,,Y
6000000081,Coachella Valley Water District (Water Reclamation Plant No. 7),R7-2022-0009,Non-NPDES,State - Other,3607551,CA,Water Reuse,Expansion,3607551.0,CA,Wastewater,Receiving Collection,90000.0,98100.0,,,90000.0,98100.0,0.0,0.0,1.0,1.0,90000.0,98100.0,0.9,0.9,81000.0,81000.0,,Y
6000000081,Coachella Valley Water District (Water Reclamation Plant No. 7),R7-2022-0009,Non-NPDES,State - Other,3607551,CA,Collection: Separate Sewers,Expansion,3607551.0,CA,Wastewater,Receiving Collection,90000.0,98100.0,,,90000.0,98100.0,0.0,0.0,1.0,1.0,90000.0,98100.0,0.9,0.9,81000.0,81000.0,,Y
6000000083,Coachella Valley Water District (Mid-Valley Water Reclamation Plant No. 4),CA0104973,Non-NPDES,Permit not found in NPDES lookup,3607553,CA,Treatment Plant,Rehabilitation,3607553.0,CA,Wastewater,Receiving Collection,56700.0,63000.0,,,56700.0,63000.0,0.0,0.0,1.0,1.0,56700.0,63000.0,0.0,0.25,0.0,14175.0,,Y
6000000083,Coachella Valley Water District (Mid-Valley Water Reclamation Plant No. 4),CA0104973,Non-NPDES,Permit not found in NPDES lookup,3607553,CA,Treatment Plant,Replacement,3607553.0,CA,Wastewater,Receiving Collection,56700.0,63000.0,,,56700.0,63000.0,0.0,0.0,1.0,1.0,56700.0,63000.0,0.0,0.25,0.0,14175.0,,Y
6000000083,Coachella Valley Water District (Mid-Valley Water Reclamation Plant No. 4),CA0104973,Non-NPDES,Permit not found in NPDES lookup,3607553,CA,Treatment Plant,Process Improvement,3607553.0,CA,Wastewater,Receiving Collection,56700.0,63000.0,,,56700.0,63000.0,0.0,0.0,1.0,1.0,56700.0,63000.0,0.0,0.25,0.0,14175.0,,Y
6000000083,Coachella Valley Water District (Mid-Valley Water Reclamation Plant No. 4),CA0104973,Non-NPDES,Permit not found in NPDES lookup,3607553,CA,Treatment Plant,Increase Level Of Treatment,3607553.0,CA,Wastewater,Receiving Collection,56700.0,63000.0,,,56700.0,63000.0,0.0,0.0,1.0,1.0,56700.0,63000.0,0.0,0.25,0.0,14175.0,,Y
6000000083,Coachella Valley Water District (Mid-Valley Water Reclamation Plant No. 4),CA0104973,Non-NPDES,Permit not found in NPDES lookup,3607553,CA,Collection: Separate Sewers,No Change,3607553.0,CA,Wastewater,Receiving Collection,56700.0,63000.0,,,56700.0,63000.0,0.0,0.0,1.0,1.0,56700.0,63000.0,0.0,0.25,0.0,14175.0,,Y
6000000083,Coachella Valley Water District (Mid-Valley Water Reclamation Plant No. 4),CA0104973,Non-NPDES,Permit not found in NPDES lookup,3607553,CA,Water Reuse,No Change,3607553.0,CA,Wastewater,Receiving Collection,56700.0,63000.0,,,56700.0,63000.0,0.0,0.0,1.0,1.0,56700.0,63000.0,0.0,0.25,0.0,14175.0,,Y
6000000083,Coachella Valley Water District (Mid-Valley Water Reclamation Plant No. 4),CA0104973,Non-NPDES,Permit not found in NPDES lookup,3607553,CA,Collection: Pump Stations,No Change,3607553.0,CA,Wastewater,Receiving Collection,56700.0,63000.0,,,56700.0,63000.0,0.0,0.0,1.0,1.0,56700.0,63000.0,0.0,0.25,0.0,14175.0,,Y
6000000084,Coachella Valley Water District (Stormwater),CAS617002,NPDES,Individual Permit,3607554,CA,Phase I MS4,Rehabilitation,,,,,,,,,,,,,,,,,,,,,,
6000000084,Coachella Valley Water District (Stormwater),CAS617002,NPDES,Individual Permit,3607554,CA,Phase I MS4,Replacement,,,,,,,,,,,,,,,,,,,,,,
6000000084,Coachella Valley Water District (Stormwater),CAS617002,NPDES,Individual Permit,3607554,CA,Phase I MS4,Increase Capacity,,,,,,,,,,,,,,,,,,,,,,
6000000084,Coachella Valley Water District (Stormwater),CAS617002,NPDES,Individual Permit,3607554,CA,Phase I MS4,Expansion,,,,,,,,,,,,,,,,,,,,,,
6000000082,Coachella Valley Water District (Wastewater Reclamation Plant 10),R7-2018-0001,Non-NPDES,State - Other,3607552,CA,Collection: Separate Sewers,Rehabilitation,3607552.0,CA,Wastewater,Receiving Collection,117000.0,135000.0,,,117000.0,135000.0,0.0,0.0,1.0,1.0,117000.0,135000.0,1.0,1.0,117000.0,117000.0,,Y
6000000082,Coachella Valley Water District (Wastewater Reclamation Plant 10),R7-2018-0001,Non-NPDES,State - Other,3607552,CA,Collection: Separate Sewers,Replacement,3607552.0,CA,Wastewater,Receiving Collection,117000.0,135000.0,,,117000.0,135000.0,0.0,0.0,1.0,1.0,117000.0,135000.0,1.0,1.0,117000.0,117000.0,,Y
6000000082,Coachella Valley Water District (Wastewater Reclamation Plant 10),R7-2018-0001,Non-NPDES,State - Other,3607552,CA,Collection: Separate Sewers,Expansion,3607552.0,CA,Wastewater,Receiving Collection,117000.0,135000.0,,,117000.0,135000.0,0.0,0.0,1.0,1.0,117000.0,135000.0,1.0,1.0,117000.0,117000.0,,Y
6000000082,Coachella Valley Water District (Wastewater Reclamation Plant 10),R7-2018-0001,Non-NPDES,State - Other,3607552,CA,Collection: Pump Stations,No Change,3607552.0,CA,Wastewater,Receiving Collection,117000.0,135000.0,,,117000.0,135000.0,0.0,0.0,1.0,1.0,117000.0,135000.0,1.0,1.0,117000.0,117000.0,,Y
6000000082,Coachella Valley Water District (Wastewater Reclamation Plant 10),R7-2018-0001,Non-NPDES,State - Other,3607552,CA,Water Reuse,Rehabilitation,3607552.0,CA,Wastewater,Receiving Collection,117000.0,135000.0,,,117000.0,135000.0,0.0,0.0,1.0,1.0,117000.0,135000.0,1.0,1.0,117000.0,117000.0,,Y
6000000082,Coachella Valley Water District (Wastewater Reclamation Plant 10),R7-2018-0001,Non-NPDES,State - Other,3607552,CA,Water Reuse,Replacement,3607552.0,CA,Wastewater,Receiving Collection,117000.0,135000.0,,,117000.0,135000.0,0.0,0.0,1.0,1.0,117000.0,135000.0,1.0,1.0,117000.0,117000.0,,Y
6000000082,Coachella Valley Water District (Wastewater Reclamation Plant 10),R7-2018-0001,Non-NPDES,State - Other,3607552,CA,Water Reuse,Expansion,3607552.0,CA,Wastewater,Receiving Collection,117000.0,135000.0,,,117000.0,135000.0,0.0,0.0,1.0,1.0,117000.0,135000.0,1.0,1.0,117000.0,117000.0,,Y
6000000082,Coachella Valley Water District (Wastewater Reclamation Plant 10),R7-2018-0001,Non-NPDES,State - Other,3607552,CA,Treatment Plant,Rehabilitation,3607552.0,CA,Wastewater,Receiving Collection,117000.0,135000.0,,,117000.0,135000.0,0.0,0.0,1.0,1.0,117000.0,135000.0,1.0,1.0,117000.0,117000.0,,Y
6000000082,Coachella Valley Water District (Wastewater Reclamation Plant 10),R7-2018-0001,Non-NPDES,State - Other,3607552,CA,Treatment Plant,Replacement,3607552.0,CA,Wastewater,Receiving Collection,117000.0,135000.0,,,117000.0,135000.0,0.0,0.0,1.0,1.0,117000.0,135000.0,1.0,1.0,117000.0,117000.0,,Y
6001017002,Camp Meeker Collection System,,,,480835,CA,Collection: Separate Sewers,No Change,480835.0,CA,Wastewater,Receiving Collection,2056.0,1881.0,,,2056.0,1881.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,Y,
6002042001,"San Leandro, City of (WPCP)",CA0038881,NPDES,Individual Permit,1175300,CA,Collection: Separate Sewers,No Change,1175300.0,CA,Wastewater,Receiving Collection,49500.0,55800.0,,,49500.0,55800.0,0.0,0.0,1.0,1.0,49500.0,55800.0,,,,,,Y
6002042001,"San Leandro, City of (WPCP)",CA0038881,NPDES,Individual Permit,1175300,CA,Treatment Plant,No Change,1175300.0,CA,Wastewater,Receiving Collection,49500.0,55800.0,,,49500.0,55800.0,0.0,0.0,1.0,1.0,49500.0,55800.0,,,,,,Y
6002044001,San Rafael Collection System,,,,1175302,CA,Collection: Separate Sewers,No Change,1175302.0,CA,Wastewater,Receiving Collection,54611.0,61186.0,,,54611.0,61186.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,Y,
6002091001,Belmont Collection System,2006-0003-DWQ,Non-NPDES,State - Other,1175343,CA,Collection: Separate Sewers,Rehabilitation,1175343.0,CA,Wastewater,Receiving Collection,24649.0,29312.0,,,24649.0,29312.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,Y,
6002091001,Belmont Collection System,2006-0003-DWQ,Non-NPDES,State - Other,1175343,CA,Collection: Separate Sewers,Replacement,1175343.0,CA,Wastewater,Receiving Collection,24649.0,29312.0,,,24649.0,29312.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,Y,
6002091001,Belmont Collection System,2006-0003-DWQ,Non-NPDES,State - Other,1175343,CA,Collection: Pump Stations,Rehabilitation,1175343.0,CA,Wastewater,Receiving Collection,24649.0,29312.0,,,24649.0,29312.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,Y,
6002091001,Belmont Collection System,2006-0003-DWQ,Non-NPDES,State - Other,1175343,CA,Collection: Pump Stations,Replacement,1175343.0,CA,Wastewater,Receiving Collection,24649.0,29312.0,,,24649.0,29312.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,Y,
6005045001,DONNER SUMMIT WWTF,CA0081621,NPDES,Individual Permit,1175565,CA,Collection: Separate Sewers,Rehabilitation,1175565.0,CA,Wastewater,Receiving Collection,1334.0,1334.0,9737.0,15000.0,1462.0,1462.0,10584.0,15847.0,1.0,1.0,1462.0,1462.0,0.1,0.1,146.0,146.0,Y,Y
6005045001,DONNER SUMMIT WWTF,CA0081621,NPDES,Individual Permit,1175565,CA,Collection: Separate Sewers,Replacement,1175565.0,CA,Wastewater,Receiving Collection,1334.0,1334.0,9737.0,15000.0,1462.0,1462.0,10584.0,15847.0,1.0,1.0,1462.0,1462.0,0.1,0.1,146.0,146.0,Y,Y
6005045001,DONNER SUMMIT WWTF,CA0081621,NPDES,Individual Permit,1175565,CA,Collection: Separate Sewers,Expansion,1175565.0,CA,Wastewater,Receiving Collection,1334.0,1334.0,9737.0,15000.0,1462.0,1462.0,10584.0,15847.0,1.0,1.0,1462.0,1462.0,0.1,0.1,146.0,146.0,Y,Y
6005045001,DONNER SUMMIT WWTF,CA0081621,NPDES,Individual Permit,1175565,CA,Treatment Plant,Rehabilitation,1175565.0,CA,Wastewater,Receiving Collection,1334.0,1334.0,9737.0,15000.0,1462.0,1462.0,10584.0,15847.0,1.0,1.0,1462.0,1462.0,0.1,0.1,146.0,146.0,Y,Y
6005045001,DONNER SUMMIT WWTF,CA0081621,NPDES,Individual Permit,1175565,CA,Treatment Plant,Replacement,1175565.0,CA,Wastewater,Receiving Collection,1334.0,1334.0,9737.0,15000.0,1462.0,1462.0,10584.0,15847.0,1.0,1.0,1462.0,1462.0,0.1,0.1,146.0,146.0,Y,Y
6005054001,GALT WWTF,CA0081434,NPDES,Individual Permit,1175573,CA,Collection: Separate Sewers,Rehabilitation,1175573.0,CA,Wastewater,Receiving Collection,24254.0,27609.0,1058.0,1058.0,24254.0,27609.0,1058.0,1058.0,1.0,1.0,24254.0,27609.0,,,,,,Y
6005054001,GALT WWTF,CA0081434,NPDES,Individual Permit,1175573,CA,Collection: Separate Sewers,Replacement,1175573.0,CA,Wastewater,Receiving Collection,24254.0,27609.0,1058.0,1058.0,24254.0,27609.0,1058.0,1058.0,1.0,1.0,24254.0,27609.0,,,,,,Y
6005054001,GALT WWTF,CA0081434,NPDES,Individual Permit,1175573,CA,Collection: Pump Stations,Rehabilitation,1175573.0,CA,Wastewater,Receiving Collection,24254.0,27609.0,1058.0,1058.0,24254.0,27609.0,1058.0,1058.0,1.0,1.0,24254.0,27609.0,,,,,,Y
6005054001,GALT WWTF,CA0081434,NPDES,Individual Permit,1175573,CA,Collection: Pump Stations,Replacement,1175573.0,CA,Wastewater,Receiving Collection,24254.0,27609.0,1058.0,1058.0,24254.0,27609.0,1058.0,1058.0,1.0,1.0,24254.0,27609.0,,,,,,Y
6005054001,GALT WWTF,CA0081434,NPDES,Individual Permit,1175573,CA,Treatment Plant,Rehabilitation,1175573.0,CA,Wastewater,Receiving Collection,24254.0,27609.0,1058.0,1058.0,24254.0,27609.0,1058.0,1058.0,1.0,1.0,24254.0,27609.0,,,,,,Y
6005054001,GALT WWTF,CA0081434,NPDES,Individual Permit,1175573,CA,Treatment Plant,Replacement,1175573.0,CA,Wastewater,Receiving Collection,24254.0,27609.0,1058.0,1058.0,24254.0,27609.0,1058.0,1058.0,1.0,1.0,24254.0,27609.0,,,,,,Y
6005082001,West Point STP,,,,1238818,CA,Collection: Separate Sewers,No Change,1238818.0,CA,Wastewater,Receiving Collection,2858.0,2858.0,,,2858.0,2858.0,0.0,0.0,1.0,1.0,2858.0,2858.0,1.0,1.0,2858.0,2858.0,,Y
6005082001,West Point STP,,,,1238818,CA,Treatment Plant,No Change,1238818.0,CA,Wastewater,Receiving Collection,2858.0,2858.0,,,2858.0,2858.0,0.0,0.0,1.0,1.0,2858.0,2858.0,1.0,1.0,2858.0,2858.0,,Y
6024000001,"Los Angeles, City of (Stormwater)",CAS614001,NPDES,Storm Water,3500317,CA,Phase I MS4,Rehabilitation,,,,,,,,,,,,,,,,,,,,,,
6001028001,Fort Bragg WWTP,CA0023078,NPDES,Individual Permit,1175196,CA,Treatment Plant,No Change,1175196.0,CA,Wastewater,Receiving Collection,6928.0,6369.0,,,6928.0,6369.0,0.0,0.0,1.0,1.0,6928.0,6369.0,,,,,,Y
6001028001,Fort Bragg WWTP,CA0023078,NPDES,Individual Permit,1175196,CA,Collection: Separate Sewers,No Change,1175196.0,CA,Wastewater,Receiving Collection,6928.0,6369.0,,,6928.0,6369.0,0.0,0.0,1.0,1.0,6928.0,6369.0,,,,,,Y
6001691001,Palmer Creek Collection System,,,,1175260,CA,Collection: Separate Sewers,No Change,1175260.0,CA,Wastewater,Receiving Collection,360.0,422.0,,,360.0,422.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,Y,
6002123001,S.F. International Airport WQCP,CA0038318,NPDES,Individual Permit,1175357,CA,Collection: Separate Sewers,No Change,1175357.0,CA,Wastewater,Receiving Collection,1.0,1.0,84672.0,84672.0,1.0,1.0,84672.0,84672.0,1.0,1.0,1.0,1.0,,,,,,Y
6002123001,S.F. International Airport WQCP,CA0038318,NPDES,Individual Permit,1175357,CA,Treatment Plant,No Change,1175357.0,CA,Wastewater,Receiving Collection,1.0,1.0,84672.0,84672.0,1.0,1.0,84672.0,84672.0,1.0,1.0,1.0,1.0,,,,,,Y
6004016001,AVALON WWRF,CA0054372,NPDES,Individual Permit,1175503,CA,Collection: Separate Sewers,Rehabilitation,1175503.0,CA,Wastewater,Receiving Collection,3420.0,3620.0,0.0,0.0,3420.0,3620.0,0.0,0.0,1.0,1.0,3420.0,3620.0,,,,,,Y
6004016001,AVALON WWRF,CA0054372,NPDES,Individual Permit,1175503,CA,Collection: Separate Sewers,Replacement,1175503.0,CA,Wastewater,Receiving Collection,3420.0,3620.0,0.0,0.0,3420.0,3620.0,0.0,0.0,1.0,1.0,3420.0,3620.0,,,,,,Y
6004016001,AVALON WWRF,CA0054372,NPDES,Individual Permit,1175503,CA,Treatment Plant,No Change,1175503.0,CA,Wastewater,Receiving Collection,3420.0,3620.0,0.0,0.0,3420.0,3620.0,0.0,0.0,1.0,1.0,3420.0,3620.0,,,,,,Y
6001007001,BLUE LAKE WWTF,R1-2012-0050,Non-NPDES,State - Other,1175174,CA,Treatment Plant,No Change,1175174.0,CA,Wastewater,Receiving Collection,1076.0,1076.0,,,1076.0,1076.0,0.0,0.0,1.0,1.0,1076.0,1076.0,,,,,,Y
6001007001,BLUE LAKE WWTF,R1-2012-0050,Non-NPDES,State - Other,1175174,CA,Collection: Separate Sewers,No Change,1175174.0,CA,Wastewater,Receiving Collection,1076.0,1076.0,,,1076.0,1076.0,0.0,0.0,1.0,1.0,1076.0,1076.0,,,,,,Y
6002157001,"Foster City, City of (Collection)",2006-0003-DWQ,Non-NPDES,State - Other,1175367,CA,Collection: Separate Sewers,Rehabilitation,1175367.0,CA,Wastewater,Receiving Collection,31008.0,37463.0,,,31008.0,37463.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,Y,
6002157001,"Foster City, City of (Collection)",2006-0003-DWQ,Non-NPDES,State - Other,1175367,CA,Collection: Separate Sewers,Replacement,1175367.0,CA,Wastewater,Receiving Collection,31008.0,37463.0,,,31008.0,37463.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,Y,
6002157001,"Foster City, City of (Collection)",2006-0003-DWQ,Non-NPDES,State - Other,1175367,CA,Collection: Pump Stations,Rehabilitation,1175367.0,CA,Wastewater,Receiving Collection,31008.0,37463.0,,,31008.0,37463.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,Y,
6002157001,"Foster City, City of (Collection)",2006-0003-DWQ,Non-NPDES,State - Other,1175367,CA,Collection: Pump Stations,Replacement,1175367.0,CA,Wastewater,Receiving Collection,31008.0,37463.0,,,31008.0,37463.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,Y,
6004009010,LACSD (Palmdale WRP),R6T-2011-0012,Non-NPDES,State - Other,1175486,CA,Treatment Plant,Rehabilitation,1175486.0,CA,Wastewater,Receiving Collection,91187.0,99265.0,,,145187.0,162265.0,0.0,0.0,1.0,1.0,145187.0,162265.0,1.0,1.0,145187.0,145187.0,Y,Y
6004009010,LACSD (Palmdale WRP),R6T-2011-0012,Non-NPDES,State - Other,1175486,CA,Treatment Plant,Replacement,1175486.0,CA,Wastewater,Receiving Collection,91187.0,99265.0,,,145187.0,162265.0,0.0,0.0,1.0,1.0,145187.0,162265.0,1.0,1.0,145187.0,145187.0,Y,Y
6004009010,LACSD (Palmdale WRP),R6T-2011-0012,Non-NPDES,State - Other,1175486,CA,Treatment Plant,Increase Capacity,1175486.0,CA,Wastewater,Receiving Collection,91187.0,99265.0,,,145187.0,162265.0,0.0,0.0,1.0,1.0,145187.0,162265.0,1.0,1.0,145187.0,145187.0,Y,Y
6004009010,LACSD (Palmdale WRP),R6T-2011-0012,Non-NPDES,State - Other,1175486,CA,Treatment Plant,Process Improvement,1175486.0,CA,Wastewater,Receiving Collection,91187.0,99265.0,,,145187.0,162265.0,0.0,0.0,1.0,1.0,145187.0,162265.0,1.0,1.0,145187.0,145187.0,Y,Y
6004009010,LACSD (Palmdale WRP),R6T-2011-0012,Non-NPDES,State - Other,1175486,CA,Water Reuse,No Change,1175486.0,CA,Wastewater,Receiving Collection,91187.0,99265.0,,,145187.0,162265.0,0.0,0.0,1.0,1.0,145187.0,162265.0,1.0,1.0,145187.0,145187.0,Y,Y
6004009010,LACSD (Palmdale WRP),R6T-2011-0012,Non-NPDES,State - Other,1175486,CA,Collection: Separate Sewers,Rehabilitation,1175486.0,CA,Wastewater,Receiving Collection,91187.0,99265.0,,,145187.0,162265.0,0.0,0.0,1.0,1.0,145187.0,162265.0,1.0,1.0,145187.0,145187.0,Y,Y
