"CWNS_ID","FACILITY_ID","STATE_CODE","INFRASTRUCTURE_TYPE","POPULATION_TYPE","RES_POP_PER_UNIT","RES_NUM_OF_UNIT_2022","RES_NUM_OF_UNIT_2042","RESIDENTIAL_POP_2022","RESIDENTIAL_POP_2042","NONRES_POP_PER_UNIT","NONRES_NUM_OF_UNIT_2022","NONRES_NUM_OF_UNIT_2042","NONRESIDENTIAL_POP_2022","NONRESIDENTIAL_POP_2042"
"45000000103",3608900,SC,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.53,0,1899,0,4804.47,,,,,
"45000000104",3608901,SC,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.53,0,2793,0,7066.29,,,,,
"45000000106",3608903,SC,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.53,0,1260,0,3187.8,,,,,
"45000000110",3608907,SC,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.53,0,2864,0,7245.92,,,,,
"45000000111",3608909,SC,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.53,0,1086,0,2747.58,,,,,
"45000000112",3608910,SC,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.53,0,11346,0,28705.38,,,,,
"45000000117",3608915,SC,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.53,0,4494,0,11369.82,,,,,
"45000000124",3608923,SC,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.53,0,329,0,832.37,,,,,
"29000000328",3609460,MO,Decentralized Wastewater Treatment,Clustered Systems,2.43,169206,169206,411170.58,411170.58,2.43,,,,
"54004099001",3517276,WV,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.56,370,370,947.2,947.2,,,,,
"26007003037",3539178,MI,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.28,9192,9192,20957.76,20957.76,,,,,
"26007003070",3539459,MI,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.51,23367,23367,58651.17,58651.17,,,,,
"51000010170",3541165,VA,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.54,4352,4352,11054.08,11054.08,,,,,
"51000010050",3541177,VA,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.54,0,3132,0,7955.28,,,,,
"51000010051",3541178,VA,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.54,0,1548,0,3931.92,,,,,
"51000010186",3541502,VA,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.54,265,265,673.1,673.1,,,,,
"51000010092",3541826,VA,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.54,0,1708,0,4338.32,,,,,
"51000010108",3542017,VA,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.54,0,3068,0,7792.72,,,,,
"48001097700",3542462,TX,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.52,1655,6405,4170.6,16140.6,,,,,
"18000008040",418824,IN,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.5,3546,3973,8865,9932.5,,,,,
"20002004045",447787,KS,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.38,1699,2903,4043.62,6909.14,,,,,
"20002004089",448682,KS,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.07,770,830,1593.9,1718.1,,,,,
"20002004093",448726,KS,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,3.2,554,678,1772.8,2169.6,,,,,
"20002004097",448762,KS,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.35,631,691,1482.85,1623.85,,,,,
"09000080001",1071777,CT,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.5,2108,2196,5270,5490,,,,,
"48001417002",459628,TX,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.52,5457,5999,13751.64,15117.48,,,,,
"25000870001",494841,MA,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.72,140,140,380.8,380.8,,,,,
"09000750001",1071864,CT,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.48,813,813,2016.24,2016.24,,,,,
"47000184001",1165992,TN,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.42,305,305,738.1,738.1,,,,,
"47000190001",1165994,TN,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.59,225,225,582.75,582.75,,,,,
"34002001021",2950782,NJ,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.61,3167,10020,8265.87,26152.2,,,,,
"31001760001",3361410,NE,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.5,19,19,47.5,47.5,,,,,
"31001253001",3362799,NE,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.56,10,10,25.6,25.6,,,,,
"39000309002",3366170,OH,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.51,17000,17000,42670,42670,,,,,
"12000701029",3501053,FL,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.46,0,1116,0,2745.36,,,,,
"24070136002",3513305,MD,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.62,8859,8859,23210.58,23210.58,,,,,
"23000405001",3513465,ME,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.31,68875,68875,159101.25,159101.25,,,,,
"47001310001",1166196,TN,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.59,101,101,261.59,261.59,,,,,
"47008209001",1166283,TN,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.55,90,90,229.5,229.5,,,,,
"34008247001",1073917,NJ,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.61,751,751,1960.11,1960.11,,,,,
"34008247001",1073917,NJ,Decentralized Wastewater Treatment,Clustered Systems,2.61,85,85,221.85,221.85,,,,,
"26007003020",3539147,MI,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.16,9010,9010,19461.6,19461.6,,,,,
"26007003073",3539462,MI,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.54,15139,15139,38453.06,38453.06,,,,,
"51000010006",3539616,VA,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.54,0,557,0,1414.78,,,,,
"53002012063",3540536,WA,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.52,54991,54991,138577.32,138577.32,,,,,
"51000010064",3541481,VA,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.54,0,630,0,1600.2,,,,,
"51000010245",3542103,VA,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.54,6239,6239,15847.06,15847.06,,,,,
"18000008048",418881,IN,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.5,21632,21632,54080,54080,,,,,
"48001196002",453629,TX,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.52,5232,6496,13184.64,16369.92,,,,,
"25001160001",494985,MA,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.72,6761,6761,18389.92,18389.92,,,,,
"09000100001",1071779,CT,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.51,1363,1363,3421.13,3421.13,,,,,
"05000408001",1105199,AR,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.47,177,177,437.19,437.19,,,,,
"05000252001",1105080,AR,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.51,120,120,301.2,301.2,,,,,
"05000286001",1105114,AR,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.6,33,33,85.8,85.8,,,,,
"47000220001",1235034,TN,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.47,208,208,513.76,513.76,,,,,
"16000221001",1128742,ID,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,3.27,156,156,510.12,510.12,,,,,
"39010790001",2813760,OH,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.52,8400,8400,21168,21168,,,,,
"12000700044",3500434,FL,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.46,77,77,189.42,189.42,,,,,
"12000701049",3501094,FL,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.46,0,2272,0,5589.12,,,,,
"39005855012",3513000,OH,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.62,6546,6546,17150.52,17150.52,,,,,
"23000425001",3513479,ME,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.31,14396,14396,33254.76,33254.76,,,,,
"26007003049",3539357,MI,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.69,26733,26733,71911.77,71911.77,,,,,
"51000010037",3540880,VA,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.54,0,469,0,1191.26,,,,,
"51000010053",3541180,VA,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.54,0,1953,0,4960.62,,,,,
"51000010116",3542044,VA,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.54,0,1015,0,2578.1,,,,,
"18000008023",417818,IN,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,2.5,14379,15619,35947.5,39047.5,,,,,
"50000000051",3609734,VT,Decentralized Wastewater Treatment,Clustered Systems,3,0,35,0,105,3,0,12,0,36
"50000000051",3609734,VT,Decentralized Wastewater Treatment,Onsite Wastewater Treatment Systems,3,27,0,81,0,3,8,0,24,0
