"CWNS_ID","FACILITY_ID","STATE_CODE","INFRASTRUCTURE_TYPE","FACILITY_TYPE","POPULATION_TYPE","TOTAL_RES_POPULATION_2022","TOTAL_RES_POPULATION_2042","CURRENT_EFFLUENT_TREATMENT_LEVEL","FUTURE_EFFLUENT_TREATMENT_LEVEL","PART_OF_SEWERSHED","NO_DISCHARGE_PERCENTAGE_2022","NO_DISCHARGE_PERCENTAGE_2042","NO_DISCHARGE_POPULATION_2022","NO_DISCHARGE_POPULATION_2042","LOCATION_TYPE","LATITUDE","LONGITUDE","DATUM","ADDRESS","ADDRESS_2","CITY_ID","CITY","ZIP_CODE","COUNTY_FIPS","COUNTY_NAME"
"42004065001",1196281,PA,Wastewater,Treatment Plant,Receiving Collection,12799,12799,Advanced,Advanced,Y,,,,,Point,"40.4313",-78.3813,NAD83,STATE ROUTE 2007,,22253,Hollidaysburg,"16648","42013",Blair
"42004068001",1196283,PA,Wastewater,Treatment Plant,Receiving Collection,2698,2698,Advanced,Advanced,Y,,,,,Point,"40.3104",-78.3383,NAD83,ROUTE 339,,,,"16662",,
"42004070001",1196285,PA,Wastewater,Treatment Plant,Receiving Collection,2829,2829,Advanced,Advanced,,,,,,Point,"40.3371",-78.4067,NAD83,"199 PAPER MILL RD",,22910,Roaring Spring,"16673","42013",Blair
"42004071001",1196286,PA,Wastewater,Treatment Plant,Receiving Collection,13756,13756,Advanced,Advanced,Y,,,,,Point,"40.9145",-77.7818,NAD83,"236 W LAMB ST",,21652,Bellefonte,"16823","42027",Centre
"42004071005",432403,PA,Wastewater,Treatment Plant,Receiving Collection,0,0,Secondary,Secondary,,,,,,,,,,,,,,,,
"42004081001",1196299,PA,Wastewater,Treatment Plant,Receiving Collection,30651,30651,Advanced,Advanced,Y,,,,,Point,"40.5258",-78.3842,NAD83,RR 1  BOX 925,,21578,Altoona,"16601-9801","42013",Blair
"42004082001",1196301,PA,Wastewater,Treatment Plant,Receiving Collection,1794,1794,Secondary,Secondary,Y,,,,,Point,"40.489",-78.5653,NAD83,"136 COMERCIAL LANE",CHESTNUT STREET  SR 1015,22124,Gallitzin,"16641","42021",Cambria
"42004083001",1196302,PA,Wastewater,Treatment Plant,Receiving Collection,12548,12548,Secondary,Secondary,Y,,,,,Point,"40.7809",-76.8569,NAD83,SOUTH FRONT ST,,22982,Selinsgrove,"17870","42109",Snyder
"42004085001",1196306,PA,Wastewater,Treatment Plant,Receiving Collection,1297,1297,Advanced,Advanced,Y,,,,,Point,"40.5956",-78.6989,NAD83,"140 E CARROLL ST",,21778,Carrolltown,"15722","42021",Cambria
"42004086001",1196307,PA,Wastewater,Treatment Plant,Receiving Collection,3121,3121,Advanced,Advanced,,,,,,Point,"40.473",-78.8417,NAD83,"879 WOOD ST",,22652,Nanty Glo,"15943","42021",Cambria
"42004087001",1196308,PA,Wastewater,Treatment Plant,Receiving Collection,7112,7112,Advanced,Advanced,,,,,,Point,"40.4237",-78.4323,NAD83,"1312 4TH AVE",,21973,Duncansville,"16635","42013",Blair
"42004088001",1196309,PA,Wastewater,Treatment Plant,Receiving Collection,511,511,Secondary,Secondary,,,,,,Point,"41.0781",-76.4316,NAD83,MOUNT PLEASANT & CHARMOND RD,,22753,Orangeville,"17859","42037",Columbia
"42004090001",1196310,PA,Wastewater,Treatment Plant,Receiving Collection,920,920,Advanced,Advanced,,,,,,Point,"40.7548",-77.1751,NAD83,"419 OLD ORCHARD DR",,21645,Beavertown,"17813","42109",Snyder
"42004094001",1196314,PA,Wastewater,Treatment Plant,Receiving Collection,712,712,Secondary,Secondary,,,,,,Point,"41.003",-76.4571,NAD83,LAKE ROAD,,21664,Berwick,"18603","42037",Columbia
"42004099001",1196319,PA,Wastewater,Treatment Plant,Receiving Collection,365,365,Secondary,Secondary,,,,,,Point,"40.8745",-76.6727,NAD83,SR 4005,,23045,Snydertown,"17877-9999","42097",Northumberland
"42004101001",1196321,PA,Wastewater,Treatment Plant,Receiving Collection,0,0,Secondary,Secondary,,,,,,,,,,,,,,,,
"42004106001",1196325,PA,Wastewater,Treatment Plant,Receiving Collection,3220,3220,Secondary,Secondary,Y,,,,,Point,"40.7948",-76.4121,NAD83,SR 2034,WEST THIRD STREET,22630,Mount Carmel,"17851-0365","42097",Northumberland
"42004110001",1196335,PA,Wastewater,Treatment Plant,Receiving Collection,1635,1635,Secondary,Secondary,,,,,,Point,"40.6653",-78.7061,NAD83,"207-1 FIFTH AVE",,22218,Hastings,"16646-0559","42021",Cambria
"42004114001",1196339,PA,Wastewater,Treatment Plant,Receiving Collection,0,0,Secondary,Secondary,,,,,,,,,,,,,,,,
"42004124001",1196348,PA,Wastewater,Treatment Plant,Receiving Collection,307,307,Secondary,Secondary,,,,,,Point,"40.246",-78.7751,NAD83,"1190 CENTENNIAL DRIVE",,23320,Windber,"15963","42111",Somerset
"42004154001",1196361,PA,Wastewater,Treatment Plant,Receiving Collection,1518,1518,Advanced,Advanced,,,,,,Point,"40.0031",-78.2417,NAD83,"244 MUNICIPAL RD",,21717,Breezewood,"15533","42009",Bedford
"42004157001",1196363,PA,Wastewater,Treatment Plant,Receiving Collection,1638,1638,Advanced,Advanced,Y,,,,,Point,"39.8123",-78.717,NAD83,HYNDMAN WWTP,P O BOX 346,22287,Hyndman,"15545-0346","42009",Bedford
"42004171001",1196368,PA,Wastewater,Treatment Plant,Receiving Collection,2028,2028,Advanced,Advanced,,,,,,Point,"40.1595",-78.3736,NAD83,"1401 WOODBURY PIKE",,22467,Loysburg,"16659","42009",Bedford
"42004172001",1196369,PA,Wastewater,Treatment Plant,Receiving Collection,331,331,Advanced,Advanced,,,,,,Point,"40.1315",-78.2547,NAD83,INT OF SR915 & TR1034,"941 SANDY RUN RD",22267,Hopewell,"16650","42009",Bedford
"42004189001",1196380,PA,Wastewater,Treatment Plant,Receiving Collection,369,369,Secondary,Secondary,,,,,,Point,"40.4304",-77.9311,NAD83,PO BOX 4,,22578,Mill Creek,"17060-0169","42061",Huntingdon
"42004190901",3050128,PA,Wastewater,Treatment Plant,Receiving Collection,286,286,Advanced,Advanced,,,,,,Point,"41.1424",-76.9102,NAD83,"1986 ELIMSPORT RD",,22612,Montgomery,"17752","42081",Lycoming
"42004190905",416583,PA,Wastewater,Treatment Plant,Receiving Collection,102,102,Secondary,Secondary,,,,,,Point,"41.1424",-76.9102,NAD83,FRITZ STATION ROAD,,22612,Montgomery,"17752","42081",Lycoming
"42004193001",1196381,PA,Wastewater,Treatment Plant,Receiving Collection,328,328,Advanced,Advanced,,,,,,Point,"40.1865",-77.8614,NAD83,RTE 522 & 641,,22990,Shade Gap,"17255","42061",Huntingdon
"42004198001",1196383,PA,Wastewater,Treatment Plant,Receiving Collection,1102,1102,Secondary,Secondary,,,,,,Point,"40.1934",-77.9731,NAD83,BOX 373,,23148,Three Springs,"17264","42061",Huntingdon
"42004203001",1196386,PA,Wastewater,Treatment Plant,Receiving Collection,857,857,Advanced,Advanced,,,,,,Point,"40.2448",-77.8925,NAD83,ROUTE 522,,22754,Orbisonia,"17243","42061",Huntingdon
"42004204001",1227217,PA,Wastewater,Treatment Plant,Receiving Collection,5574,5574,Advanced,Advanced,,,,,,Point,"40.554",-78.0953,NAD83,PO BOX 113,"5271 GRANGE HALL RD",21569,Alexandria,"16611-0113","42061",Huntingdon
"42004217001",1196387,PA,Wastewater,Treatment Plant,Receiving Collection,321,321,Secondary,Secondary,,,,,,Point,"40.209",-78.9181,NAD83,OAK ST,,22254,Hollsopple,"15935","42111",Somerset
"42004238001",1196393,PA,Wastewater,Treatment Plant,Receiving Collection,1463,1463,Advanced,Advanced,,,,,,Point,"40.0167",-78.4469,NAD83,"624 PENNKNOLL RD",,22049,Everett,"15537","42009",Bedford
"42004241001",1196396,PA,Wastewater,Treatment Plant,Receiving Collection,179,179,Advanced,Advanced,,,,,,Point,"40.9799",-76.7107,NAD83,"197 MOORESBURG RD",,21919,Danville,"17821-9766","42093",Montour
"42004242001",1196397,PA,Wastewater,Treatment Plant,Receiving Collection,1277,1277,Advanced,Advanced,,,,,,Point,"40.8062",-76.9655,NAD83,SR 522,,22359,Kreamer,"17833-0220","42109",Snyder
"42004243001",1196398,PA,Wastewater,Treatment Plant,Receiving Collection,849,849,Advanced,Advanced,,,,,,Point,"40.7626",-76.9347,NAD83,FRONT ST & CENTER ST,,22111,Freeburg,"17827","42109",Snyder
"42004244001",1196399,PA,Wastewater,Treatment Plant,Receiving Collection,1021,1021,Advanced,Advanced,,,,,,Point,"40.7469",-77.2092,NAD83,RR 1 RIDGE ROAD,,21643,Beaver Springs,"17812","42109",Snyder
"42004246001",1196401,PA,Wastewater,Treatment Plant,Receiving Collection,429,429,Secondary,Secondary,,,,,,Point,"40.7234",-77.0064,NAD83,"9351 STATE ROUTE 35",,,,"17853-9536",,
"42004247001",1196402,PA,Wastewater,Treatment Plant,Receiving Collection,612,612,Secondary,Secondary,,,,,,Point,"40.8634",-77.0436,NAD83,"207 WALNUT ST",,22787,Penns Creek,"17862","42109",Snyder
"42004249100",1196405,PA,Wastewater,Treatment Plant,Receiving Collection,0,0,Secondary,Secondary,,,,,,,,,,,,,,,,
"42004251001",1196407,PA,Wastewater,Treatment Plant,Receiving Collection,2044,2044,Secondary,Secondary,,,,,,Point,"41.1059",-76.8914,NAD83,P.O. BOX 192,,21574,Allenwood,"17810-0192","42119",Union
"42004253001",1196409,PA,Wastewater,Treatment Plant,Receiving Collection,856,856,Secondary,Secondary,Y,,,,,Point,"40.877",-76.9814,NAD83,"700 WATER ST",,22668,New Berlin,"17855-0396","42119",Union
"42004254001",1227218,PA,Wastewater,Treatment Plant,Receiving Collection,312,312,Advanced,Advanced,,,,,,Point,"40.9745",-76.9616,NAD83,"2188 JOHNSON MILL ROAD",,22434,Lewisburg,"17837","42119",Union
"42004263001",1196414,PA,Wastewater,Treatment Plant,Receiving Collection,161,161,Secondary,Secondary,,,,,,Point,"41.0893",-76.5811,NAD83,ROUTE 44,,,,"17899-0620",,
"42004263002",1196415,PA,Wastewater,Treatment Plant,Receiving Collection,1147,1147,Secondary,Secondary,,,,,,Point,"40.9814",-76.4752,NAD83,"195 RUPERT DRIVE",,21688,Bloomsburg,"17815","42037",Columbia
"42004267001",1196416,PA,Wastewater,Treatment Plant,Receiving Collection,736,736,Advanced,Advanced,,,,,,Point,"40.6476",-76.8905,NAD83,"132 RIVER RD.",,21914,Dalmatia,"17017","42097",Northumberland
"42004273001",1196421,PA,Wastewater,Treatment Plant,Receiving Collection,384,384,Secondary,Secondary,,,,,,Point,"40.9944",-76.7907,NAD83,"4842 STATE ROUTE 642",,22594,Milton,"17847","42097",Northumberland
"42004276001",1196423,PA,Wastewater,Treatment Plant,Receiving Collection,2304,2304,Secondary,Secondary,Y,,,,,Point,"41.0773",-76.8589,NAD83,PO BOX 273,,23249,Watsontown,"17777-0273","42097",Northumberland
"42004278001",1196424,PA,Wastewater,Treatment Plant,Receiving Collection,3213,3213,Secondary,Secondary,Y,,,,,Point,"40.8645",-76.5521,NAD83,BOTTLE ROAD,SR 4012,22031,Elysburg,"17824","42097",Northumberland
"42004280001",1196425,PA,Wastewater,Treatment Plant,Receiving Collection,706,706,Advanced,Advanced,Y,,,,,Point,"41.1065",-76.7727,NAD83,FIRST STREET,,23178,Turbotville,"17772","42097",Northumberland
"42004280005",431430,PA,Wastewater,Treatment Plant,Receiving Collection,255,255,Secondary,Secondary,,,,,,Point,"41.1034",-76.8043,NAD83,"4800 SUSQUEHANNA TRAIL",,23178,Turbotville,"17772-9741","42097",Northumberland
"42004282001",1196427,PA,Wastewater,Treatment Plant,Receiving Collection,4139,4139,Secondary,Secondary,,,,,,Point,"40.7879",-76.4988,NAD83,"860 SPRUCE ST",,22361,Kulpmont,"17834","42097",Northumberland
"42004282101",1196429,PA,Wastewater,Treatment Plant,Receiving Collection,102,102,Secondary,Secondary,,,,,,Point,"40.847",-76.5913,NAD83,TULIP ROAD,,22778,Paxinos,"17860","42097",Northumberland
"42004284001",1196431,PA,Wastewater,Treatment Plant,Receiving Collection,1063,1063,Advanced,Advanced,,,,,,Point,"40.6242",-77.2794,NAD83,MCMEEN ROAD,,,,"17049",,
"42004285001",1196432,PA,Wastewater,Treatment Plant,Receiving Collection,998,998,Secondary,Secondary,,,,,,Point,"40.5324",-77.3825,NAD83,FIRST ST EXTENDED,,22837,Port Royal,"17082","42067",Juniata
"42004285011",462430,PA,Wastewater,Treatment Plant,Receiving Collection,0,0,Secondary,Secondary,,,,,,,,,,,,,,,,
"42004288001",1196435,PA,Wastewater,Treatment Plant,Receiving Collection,1032,1032,Secondary,Secondary,,,,,,Point,"41.072",-77.5842,NAD83,MAIN ST,,21650,Beech Creek,"16822","42035",Clinton
"42004293001",1227220,PA,Wastewater,Treatment Plant,Receiving Collection,5403,5403,Secondary,Advanced,,,,,,Point,"41.17",-76.8765,NAD83,END OF BOWER ST EXTENSION,,22612,Montgomery,"17752","42081",Lycoming
"42004293100",1196440,PA,Wastewater,Treatment Plant,Receiving Collection,445,445,Advanced,Advanced,,,,,,Point,"41.0281",-77.3069,NAD83,SOUTE MILL ST,,22459,Loganton,"17747","42035",Clinton
"42004294001",1196441,PA,Wastewater,Treatment Plant,Receiving Collection,3899,3899,Secondary,Secondary,Y,,,,,Point,"41.1975",-76.7973,NAD83,"500 PEPPER ST",,22645,Muncy,"17756","42081",Lycoming
"42004294005",418849,PA,Wastewater,Treatment Plant,Receiving Collection,2705,2705,Secondary,Advanced,Y,,,,,Point,"41.2187",-76.7311,NAD83,"547 WOOLEN MILL RD",,22274,Hughesville,"17737-9091","42081",Lycoming
"42004304001",1196442,PA,Wastewater,Treatment Plant,Receiving Collection,1972,1972,Advanced,Advanced,Y,,,,,Point,"40.8051",-78.0439,NAD83,ROUTE 220,,22836,Port Matilda,"16870","42027",Centre
"42004306001",1196443,PA,Wastewater,Treatment Plant,Receiving Collection,3504,3504,Advanced,Advanced,Y,,,,,Point,"40.9537",-77.7592,NAD83,"296 MID CENTRE LANE",PO BOX 811,22575,Milesburg,"16853","42027",Centre
"42005001001",1196444,PA,Wastewater,Treatment Plant,Receiving Collection,6835,6835,Advanced,Advanced,Y,,,,,Point,"40.2481",-79.2495,NAD83,"2132 ROUTE 30 E",,22440,Ligonier,"15658","42129",Westmoreland
"42005003001",1196447,PA,Wastewater,Treatment Plant,Receiving Collection,388,388,Secondary,Secondary,,,,,,Point,"39.7509",-79.4442,NAD83,US RT 40,,22510,Markleysburg,"15459-0025","42051",Fayette
"42005004002",1196449,PA,Wastewater,Treatment Plant,Receiving Collection,2555,2555,Secondary,Secondary,,,,,,Point,"40.2806",-80.4581,NAD83,"859 MEADOWCROFT RD",,21618,Avella,"15312","42125",Washington
"42005005001",1196451,PA,Wastewater,Treatment Plant,Receiving Collection,13236,13236,Secondary,Secondary,Y,,,,,Point,"39.9977",-79.6104,NAD83,"99 TREATMENT PLANT RD",,21862,Connellsville,"15425","42051",Fayette
"42005009001",1196462,PA,Wastewater,Treatment Plant,Receiving Collection,9211,9211,Advanced,Advanced,,,,,,Point,"40.7886",-80.1467,NAD83,"607 MARKET STREET",,23353,Zelienople,"16063","42019",Butler
"42005010001",1196463,PA,Wastewater,Treatment Plant,Receiving Collection,6786,6786,Secondary,Secondary,,,,,,Point,"40.72",-80.3033,NAD83,"2200 CONCORD ST",,22672,New Brighton,"15066","42007",Beaver
"42005011001",1196464,PA,Wastewater,Treatment Plant,Receiving Collection,22482,22482,Secondary,Secondary,,,,,,Point,"40.6203",-80.2431,NAD83,"160 HOPEWELL AVENUE",,21570,Aliquippa,"15001","42007",Beaver
"42005012001",1196465,PA,Wastewater,Treatment Plant,Receiving Collection,35090,35090,Advanced,Advanced,Y,,,,,Point,"40.1696",-80.2434,NAD83,ARDEN STATION ROAD,,23242,Washington,"15301-4514","42125",Washington
"42005013001",1196466,PA,Wastewater,Treatment Plant,Receiving Collection,10031,10031,Advanced,Advanced,Y,,,,,Point,"40.5633",-79.9641,NAD83,"2536 TONER AVE",,21576,Allison Park,"15101-3643","42003",Allegheny
"42005017001",1196470,PA,Wastewater,Treatment Plant,Receiving Collection,10327,10327,Secondary,Secondary,Y,,,,,Point,"40.6986",-80.2805,NAD83,"200 WATER ST",,22914,Rochester,"15074","42007",Beaver
"42005018001",1196471,PA,Wastewater,Treatment Plant,Receiving Collection,35503,35503,Secondary,Secondary,Y,,,,,Point,"40.5514",-79.7577,NAD83,"120 LOGANS FERRY ROAD",,22688,New Kensington,"15068","42129",Westmoreland
"42005022001",1196484,PA,Wastewater,Treatment Plant,Receiving Collection,7951,7951,Advanced,Advanced,,,,,,Point,"40.0829",-79.5964,NAD83,RD 2  OLD MEADOWS RD,,22979,Scottdale,"15683","42129",Westmoreland
"42005023001",1196485,PA,Wastewater,Treatment Plant,Receiving Collection,9817,9817,Secondary,Secondary,Y,,,,,Point,"40.2084",-79.9387,NAD83,ROUTE 837,,22606,Monongahela,"15063","42125",Washington
"42005026001",1196489,PA,Wastewater,Treatment Plant,Receiving Collection,11796,11796,Secondary,Secondary,Y,,,,,Point,"40.1331",-79.8909,NAD83,"325 MCKEAN AVENUE",,21801,Charleroi,"15022","42125",Washington
"42005029001",1196494,PA,Wastewater,Treatment Plant,Receiving Collection,34137,34137,Secondary,Secondary,Y,,,,,Point,"40.602",-79.7529,NAD83,OLD ROUTE 28,,21890,Creighton,"15030","42003",Allegheny
"42005033002",1196499,PA,Wastewater,Treatment Plant,Receiving Collection,1022,1022,Secondary,Secondary,,,,,,Point,"40.4631",-79.0359,NAD83,"10985 RT 56 E",,21600,Armagh,"15920","42063",Indiana
"42005033006",1196503,PA,Wastewater,Treatment Plant,Receiving Collection,1094,1094,Secondary,Secondary,Y,,,,,Point,"40.7306",-78.802,NAD83,STIFFLERTOWN RD,,,,"15701",,
"42005033008",1196505,PA,Wastewater,Treatment Plant,Receiving Collection,358,358,Secondary,Secondary,,,,,,Point,"40.5045",-79.4459,NAD83,"710 FIRST ST",,22960,Saltsburg,"15681-8023","42063",Indiana
"42005036001",1196510,PA,Wastewater,Treatment Plant,Receiving Collection,19172,19172,Secondary,Secondary,Y,,,,,Point,"40.3042",-79.8816,NAD83,"1 NORTH STATE STREET",,21816,Clairton,"15025","42003",Allegheny
"42005037001",1196511,PA,Wastewater,Treatment Plant,Receiving Collection,11374,11374,Secondary,Secondary,,,,,,Point,"40.5939",-80.2632,NAD83,"1700 CLARK BLVD",,,,"15001",,
"42005037002",1196512,PA,Wastewater,Treatment Plant,Receiving Collection,818,818,Advanced,Advanced,,,,,,Point,"40.5574",-80.2534,NAD83,DIAMOND ST,,21570,Aliquippa,"15001","42007",Beaver
"42005038001",1196515,PA,Wastewater,Treatment Plant,Receiving Collection,2016,2016,Advanced,Advanced,,,,,,Point,"40.0526",-79.95,NAD83,"238 PIKE RUN DRIVE",,21911,Daisytown,"15427","42125",Washington
"42005046001",1196524,PA,Wastewater,Treatment Plant,Receiving Collection,1456,1456,Advanced,Advanced,Y,,,,,Point,"41.0255",-79.7168,NAD83,RTE 268,,22797,Petrolia,"16050","42019",Butler
"42005048001",1196525,PA,Wastewater,Treatment Plant,Receiving Collection,21727,21727,Secondary,Secondary,Y,,,,,Point,"40.7593",-80.3194,NAD83,LOWER SEVENTH AVE,,21641,Beaver Falls,"15010","42007",Beaver
"42005052001",1196529,PA,Wastewater,Treatment Plant,Receiving Collection,3466,3466,Secondary,Secondary,Y,,,,,Point,"40.122",-79.8623,NAD83,FIRST AVE,,21651,Belle Vernon,"15012","42051",Fayette
"42005054001",1196531,PA,Wastewater,Treatment Plant,Receiving Collection,7005,7005,Secondary,Secondary,Y,,,,,Point,"40.8015",-79.517,NAD83,LINDE RD,,22351,Kittanning,"16201","42005",Armstrong
"42005054002",1196532,PA,Wastewater,Treatment Plant,Receiving Collection,406,406,Secondary,Secondary,,,,,,Point,"40.7556",-79.5731,NAD83,"260 SPRUCE AVE",,21756,Cadogan,"16212-0309","42005",Armstrong
"42005054003",1196533,PA,Wastewater,Treatment Plant,Receiving Collection,0,0,Secondary,Secondary,,,,,,Point,,,NAD83,VILLAGE OF MARGARET,SR 2005,,,"15701",,
"42005054005",1196535,PA,Wastewater,Treatment Plant,Receiving Collection,854,854,Secondary,Secondary,Y,,,,,Point,"40.9701",-79.3612,NAD83,"121 MCKAY ROAD",,21948,Distant,"16223","42005",Armstrong
"42005054010",1196539,PA,Wastewater,Treatment Plant,Receiving Collection,498,498,Secondary,Secondary,,,,,,Point,"40.914",-79.4623,NAD83,FIFTH ST,,23141,Templeton,"16259","42005",Armstrong
"42005054016",1196544,PA,Wastewater,Treatment Plant,Receiving Collection,1897,1897,Secondary,Secondary,,,,,,Point,"40.8356",-79.6492,NAD83,RACE ST EXT,,23332,Worthington,"16262","42005",Armstrong
"42005055001",1196545,PA,Wastewater,Treatment Plant,Receiving Collection,2350,2350,Secondary,Secondary,,,,,,Point,"40.1079",-79.8478,NAD83,"1 ANDERSON ST",,21571,Allenport,"15412-0197","42125",Washington
"42005057001",1196546,PA,Wastewater,Treatment Plant,Receiving Collection,44209,44209,Advanced,Advanced,Y,,,,,Point,"40.3533",-79.733,NAD83,"12441 ROUTE 993",,,,"15642-0366",,
"42005059002",1196551,PA,Wastewater,Treatment Plant,Receiving Collection,0,0,Secondary,Secondary,,,,,,,,,,,,,,,,
"42005063001",1196555,PA,Wastewater,Treatment Plant,Receiving Collection,23114,23114,Advanced,Advanced,Y,,,,,Point,"40.2023",-79.6284,NAD83,PENN VALLEY RD,,22277,Hunker,"15639","42129",Westmoreland
"42005066001",1196566,PA,Wastewater,Treatment Plant,Receiving Collection,27673,27673,Advanced,Advanced,Y,,,,,Point,"40.2687",-79.5578,NAD83,ROUTE 119 SOUTH,,,,"15601",,
"42005067001",1196567,PA,Wastewater,Treatment Plant,Receiving Collection,29709,29709,Secondary,Secondary,Y,,,,,Point,"39.9021",-79.7242,NAD83,"90 ROMEO LANE",,23194,Uniontown,"15401","42051",Fayette
"42005069002",1196570,PA,Wastewater,Treatment Plant,Receiving Collection,0,0,Secondary,Secondary,,,,,,Point,,,NAD83,PA 21,,22920,Rogersville,"15359","42059",Greene
"42005075001",1196575,PA,Wastewater,Treatment Plant,Receiving Collection,26068,26068,Secondary,Secondary,Y,,,,,Point,"40.5339",-80.193,NAD83,"3100 UNIVERSITY BOULEVARD",,,,"15108",,
"42005078001",1196578,PA,Wastewater,Treatment Plant,Receiving Collection,2461,2461,Advanced,Advanced,,,,,,Point,"40.1184",-80.4159,NAD83,"891 OLD NATIONAL PIKE",,21828,Claysville,"15323","42125",Washington
"42005080001",1196580,PA,Wastewater,Treatment Plant,Receiving Collection,4287,4287,Secondary,Secondary,Y,,,,,Point,"40.812",-79.5157,NAD83,ROUTE 28 NORTH,,22351,Kittanning,"16201","42005",Armstrong
"42005082001",1196582,PA,Wastewater,Treatment Plant,Receiving Collection,1431,1431,Secondary,Secondary,,,,,,Point,"40.4028",-80.5092,NAD83,"116 STEUBENVILLE PIKE",,,,"15021",,
"42005083001",1196583,PA,Wastewater,Treatment Plant,Receiving Collection,9047,9047,Advanced,Advanced,,,,,,Point,"40.392",-80.3723,NAD83,SR 4012,,21613,Atlasburg,"15004","42125",Washington
"42005087001",1196586,PA,Wastewater,Treatment Plant,Receiving Collection,8330,8330,Advanced,Advanced,Y,,,,,Point,"40.6854",-80.3227,NAD83,"285 RIVER AVENUE",,,,"15009",,
"42005088002",1196587,PA,Wastewater,Treatment Plant,Receiving Collection,2138,2138,Advanced,Advanced,Y,,,,,Point,"40.9402",-80.0985,NAD83,U S ROUTE 422,,22841,Portersville,"16051-9401","42019",Butler
"42005089001",1196588,PA,Wastewater,Treatment Plant,Receiving Collection,29767,29767,Advanced,Advanced,Y,,,,,Point,"40.4125",-79.7256,NAD83,"3001 MEADOWBROOK RD",,22648,Murrysville,"15668","42129",Westmoreland
"42005091001",1196590,PA,Wastewater,Treatment Plant,Receiving Collection,21049,21049,Advanced,Advanced,Y,,,,,Point,"40.2867",-79.9911,NAD83,"3100 PINEY FORK RD",,,,"15219",,
"42005094001",1196593,PA,Wastewater,Treatment Plant,Receiving Collection,23147,23147,Advanced,Advanced,Y,,,,,Point,"40.3078",-79.4348,NAD83,THOMPSON ST,,22399,Latrobe,"15650","42129",Westmoreland
"42005096001",1196595,PA,Wastewater,Treatment Plant,Receiving Collection,895,895,Secondary,Secondary,,,,,,Point,"40.259",-79.79,NAD83,KANG HILL ROAD,,23120,Sutersville,"15083","42129",Westmoreland
"42005097001",1196596,PA,Wastewater,Treatment Plant,Receiving Collection,22073,22073,Secondary,Secondary,Y,,,,,Point,"40.1648",-79.8649,NAD83,MIDA INDUSTRIAL PARK,,21951,Donora,"15033","42125",Washington
"42005099001",1196598,PA,Wastewater,Treatment Plant,Receiving Collection,3543,3543,Secondary,Secondary,Y,,,,,Point,"40.277",-79.8829,NAD83,"1 LOCUST ST",,22017,Elizabeth,"15037","42003",Allegheny
"42005100001",1196599,PA,Wastewater,Treatment Plant,Receiving Collection,4565,4565,Secondary,Secondary,Y,,,,,Point,"40.539",-80.1914,NAD83,ROUTE 65,,22989,Sewickley,"15143","42003",Allegheny
"42005105001",1227223,PA,Wastewater,Treatment Plant,Receiving Collection,816,816,Secondary,Secondary,,,,,,Point,"41.0945",-79.6803,NAD83,RIVER AVE,,22771,Parker,"16049","42005",Armstrong
"42005107001",1196607,PA,Wastewater,Treatment Plant,Receiving Collection,4599,4599,Advanced,Advanced,,,,,,Point,"39.8893",-80.1424,NAD83,"278 JEFFERSON ROAD",,23255,Waynesburg,"15370","42059",Greene
"42005114001",1196612,PA,Wastewater,Treatment Plant,Receiving Collection,564,564,Advanced,Advanced,,,,,,Point,"40.1042",-80.5165,NAD83,MAIN ST,,,,"15376",,
"42005134001",1196630,PA,Wastewater,Treatment Plant,Receiving Collection,1525,1525,Advanced,Advanced,,,,,,Point,"40.7026",-79.3292,NAD83,CEMETARY RD,,22014,Elderton,"15736-0262","42005",Armstrong
"42005136001",1196631,PA,Wastewater,Treatment Plant,Receiving Collection,1803,1803,Advanced,Advanced,,,,,,Point,"40.089",-79.7423,NAD83,INDEPENDENCE ST,,22795,Perryopolis,"15473-0298","42051",Fayette
"42005137001",1196632,PA,Wastewater,Treatment Plant,Receiving Collection,0,0,Secondary,Advanced,,,,,,,,,,,,,,,,
"42005138001",1196634,PA,Wastewater,Treatment Plant,Receiving Collection,1516,1516,Advanced,Advanced,,,,,,Point,"39.9292",-79.8448,NAD83,PO BOX 576,,22699,New Salem,"15468","42051",Fayette
"42005140001",1196636,PA,Wastewater,Treatment Plant,Receiving Collection,4247,4247,Secondary,Secondary,,,,,,Point,"39.902",-79.9662,NAD83,"103 MUNICIPAL RD",,21776,Carmichaels,"15320-0304","42059",Greene
"42005141001",1196637,PA,Wastewater,Treatment Plant,Receiving Collection,5007,5007,Advanced,Advanced,,,,,,Point,"39.8081",-79.7676,NAD83,"142 BIG SIX RD",,23037,Smithfield,"15478","42051",Fayette
"42005142001",1196638,PA,Wastewater,Treatment Plant,Receiving Collection,161,161,Secondary,Secondary,,,,,,Point,"39.8701",-79.4911,NAD83,PO BOX 83  - SR #381,,22742,Ohiopyle,"15470","42051",Fayette
"42005143001",1196639,PA,Wastewater,Treatment Plant,Receiving Collection,634,634,Advanced,Advanced,,,,,,Point,"39.9496",-80.0002,NAD83,MAIN ST,,22892,Rices Landing,"15357","42059",Greene
"42005152001",1196646,PA,Wastewater,Treatment Plant,Receiving Collection,476,476,Secondary,Secondary,,,,,,Point,"40.8165",-78.8231,NAD83,SCHRADER AVE,,22152,Glen Campbell,"15706","42063",Indiana
